File Name,Labels
fsqh1bs2,"['correct', 'correct', 'correct', 'stutter', 'stutter', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
fsqh1bx1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsqh1bv1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsqh1bz2,"['correct', 'correct', 'stutter', 'correct']"
fsqh1cm2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct']"
fsqh1au2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct']"
fsqh1ao1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsqh1bb2,"['skip', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsqh1bw2,"['correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
fsqh1ap2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsqh1an2,"['correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
fsjs2di1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2dt2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2ao2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2dd2,"['correct', 'correct', 'correct', 'stutter']"
fsjs2bo2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2bx1,"['correct', 'correct', 'correct']"
fsjs2ab2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2aj2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2bj2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2av2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2dj2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2cu2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2bp2,"['correct', 'correct', 'correct', 'incorrect', 'correct']"
fsjs2dr2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
fsjs2bv2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2cj2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct']"
fsjs2cz1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2cs2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2cf2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2cv2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2bg2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2ce2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2ap2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2dn2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fsjs2au2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2dp2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2ba2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2bw1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2cc2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2co2,"['correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct']"
fsjs2az2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2bb2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2cp2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2ch2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2aa2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct']"
fsjs2dk2,"['correct', 'stutter', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct']"
fsjs2cl2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2ae2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2ct1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2bk2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2bi2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2ak2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2bu2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2be2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2bc2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2ax2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2dq2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
fsjs2bs2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2db2,"['correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fsjs2cr2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2dg1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2cm2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2cy2,"['stutter', 'correct', 'correct', 'stutter', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2aw2,"['correct', 'correct', 'correct', 'correct']"
fsjs2br2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2cg2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2an2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2bd2,"['correct', 'correct', 'correct', 'correct', 'incorrect', 'correct']"
fsjs2as2,"['correct', 'correct', 'stutter']"
fsjs2bh2,"['correct', 'correct', 'correct', 'correct']"
fsjs2bf2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2ds2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2de2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2bt2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2do2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2bl2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2am2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2bq2,"['correct', 'correct', 'correct', 'correct']"
fsjs2al2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2af2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2bn2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2at2,"['correct', 'correct', 'correct', 'correct']"
fsjs2dm2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2cd1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2cw2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2ah2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2cq2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2ac1,"['correct', 'correct', 'correct', 'correct']"
fsjs2df2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2ca2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2aq2,"['stutter', 'repeat', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2ar2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2by2,"['correct', 'correct', 'correct']"
fsjs2bz2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fsjs2dv2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2ad1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2da2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2dh2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2ci2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2ck2,"['correct', 'stutter', 'correct', 'correct', 'correct']"
fsjs2dl2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2ai2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2ay2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2ag2,"['correct', 'correct', 'correct']"
fsjs2cn2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2du2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2dc2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2cb2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2cx2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsjs2bm2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2al2,"['correct', 'correct', 'correct', 'correct', 'correct']"
mbak2dm2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2bm2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2az2,"['correct', 'correct', 'correct', 'correct', 'correct']"
mbak2bk2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2bg2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2ci2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2do2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2dl2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2cb2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2dz2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2cm2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2cr1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2by2,"['correct', 'correct', 'correct']"
mbak2ax2,"['correct', 'correct', 'correct', 'correct', 'repeat', 'stutter']"
mbak2cu2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2cx2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2ai2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
mbak2cf2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2bw2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2ag2,"['correct', 'correct', 'correct']"
mbak2bd2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2aw1,"['correct', 'correct', 'correct', 'correct']"
mbak2dx2,"['correct', 'correct', 'correct', 'correct', 'correct']"
mbak2av2,"['correct', 'correct', 'correct', 'correct', 'skip', 'correct', 'correct', 'correct', 'correct']"
mbak2da2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2bi2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2bh1,"['correct', 'correct', 'correct', 'correct']"
mbak2ap2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2cc2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2cp2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2an2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2cw2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'stutter', 'correct', 'correct', 'correct', 'correct']"
mbak2cg2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2cl2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2dt2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2ao1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2du2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2dw2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2bc2,"['correct', 'correct', 'correct', 'correct', 'correct']"
mbak2ay2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2bs2,"['correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2de2,"['correct', 'correct', 'correct', 'correct', 'correct']"
mbak2ch2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2bb2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2at2,"['correct', 'correct', 'correct', 'correct']"
mbak2bf2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2dy2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2bv2,"['correct', 'correct', 'correct', 'correct', 'correct']"
mbak2ae2,"['correct', 'skip', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2bt2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2bo2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2cn2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2bq2,"['stutter', 'correct', 'correct', 'correct']"
mbak2dv2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
mbak2dn2,"['correct', 'correct', 'skip', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2aj2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mbak2cj2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'stutter']"
mbak2df2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
